filename,L (cm3),W (cm3),H (cm3),Volume (m3),Material Types,Density (kg/m3),Service Temperature (??C),Ultimate Tensile (psi),Unit Cost ($/kg),Tolerance,Tolerance Scaling Factor (Unitless),Process Scaling Factor (Unitless),Time (unitless),Cost (unitless),Quantity (Ea),Supplier,LogScaled_Tolerance,LogScaled_Time,LogScaled_Cost,LogScaled_Quantity,LogScaled_Density,LogScaled_Service_Temperature,LogScaled_Ultimate_Tensile,Category
Caster_3_Nut__7.binvox,14.288,16.498,6.156,1.451113398,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.864322708,0.192931697,-0.122854035,0.113883184,0.458345521,-1.302727563,0.521043296,Caster_Nut
Caster_3_Nut__8.binvox,14.288,16.498,6.156,1.451113398,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.865762272,0.205063527,-0.120017472,0.10537921,0.452059813,-1.301673782,0.521724323,Caster_Nut
Caster_3_Wheel__1.binvox,101.57,101.571,34.29,353.7550643,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.412058429,-1.065538988,-1.220634075,-0.683428072,-3.104029978,-1.789586631,-2.747737026,Caster_Wheel
Caster_3_Wheel__10.binvox,131.58,131.59,34.29,593.7180523,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.411707145,-1.06400428,-1.220028113,-0.692945349,-3.109951005,-1.774072759,-2.748153204,Caster_Wheel
Caster_3_Wheel__3.binvox,101.599,101.591,41.148,424.7108929,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.410136201,-1.077051261,-1.223413971,-0.676759236,-3.113523005,-1.786750985,-2.744113095,Caster_Wheel
Caster_3_Wheel__4.binvox,101.598,101.59,27.432,283.1350214,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.4108815,-1.060087557,-1.228978431,-0.689210185,-3.103018973,-1.790493615,-2.750454465,Caster_Wheel
Caster_3_Wheel__5.binvox,101.598,101.591,30.861,318.5300345,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.41480727,-1.072285002,-1.226266438,-0.684632584,-3.108292782,-1.785100151,-2.756356589,Caster_Wheel
Caster_3_Wheel__7.binvox,121.547,121.556,34.29,506.626765,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.404550989,-1.062089536,-1.219351768,-0.694505905,-3.104859005,-1.783532837,-2.752690883,Caster_Wheel
Caster_3_Wheel__8.binvox,121.547,121.556,34.29,506.626765,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.399450891,-1.062744451,-1.235559786,-0.688702173,-3.099210312,-1.773672453,-2.75407415,Caster_Wheel
Caster_4_Bolt__1.binvox,134.461,21.997,19.05,56.34492065,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.86317862,0.197458007,-0.123940429,0.101778874,0.447053006,-1.302699584,0.52591737,Caster_Bolt
Caster_4_Bolt__10.binvox,121.238,21.997,19.05,50.80391705,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.856457313,0.199095615,-0.121251362,0.111817447,0.461653154,-1.298965387,0.539166042,Caster_Bolt
Caster_4_Bolt__3.binvox,97.79,21.997,19.05,40.9782003,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.864395118,0.196343458,-0.136953702,0.116566933,0.453515363,-1.291448468,0.53567508,Caster_Bolt
Caster_4_Bolt__4.binvox,110.014,21.997,19.05,46.1005801,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.85256245,0.191228734,-0.126765186,0.097743764,0.449897955,-1.29136622,0.534497518,Caster_Bolt
Caster_4_Bolt__5.binvox,122.238,21.997,19.05,51.2229599,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.850249458,0.204143387,-0.132815228,0.110864364,0.458992881,-1.297752993,0.536907838,Caster_Bolt
Caster_4_Bolt__7.binvox,125.604,21.997,19.05,52.63345813,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.849941971,0.198979932,-0.121116367,0.103507627,0.458602077,-1.298609806,0.52393599,Caster_Bolt
Caster_4_Bolt__8.binvox,122.238,21.997,19.05,51.2229599,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.866893124,0.207328143,-0.124493704,0.104902066,0.461211858,-1.294651136,0.534234142,Caster_Bolt
Caster_4_Fork__1.binvox,114.3,182.53,165.1,3444.510853,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.654996538,-1.237323125,-1.014719455,-0.692870811,0.448096912,0.716351514,0.073709031,Caster_Fork
Caster_4_Fork__10.binvox,114.3,182.562,165.1,3445.114723,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.660166274,-1.24007697,-1.02281684,-0.695034948,0.462729583,0.715347836,0.066867305,Caster_Fork
Caster_4_Fork__3.binvox,137.16,182.562,165.1,4134.137667,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.662368196,-1.242361056,-1.013329153,-0.678469339,0.462191017,0.727905501,0.06449756,Caster_Fork
Caster_4_Fork__4.binvox,91.44,182.547,165.1,2755.865327,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.66240413,-1.248888321,-1.01750098,-0.681826578,0.453921743,0.733101683,0.070137245,Caster_Fork
Caster_4_Fork__5.binvox,102.87,182.562,165.1,3100.60325,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.651699084,-1.243287416,-1.02062432,-0.677776683,0.451347238,0.721242638,0.081883659,Caster_Fork
Caster_4_Fork__7.binvox,114.3,182.562,165.1,3445.114723,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.649972887,-1.246308803,-1.014263991,-0.693115954,0.461467185,0.724948371,0.064304714,Caster_Fork
Caster_4_Fork__8.binvox,114.3,182.53,165.1,3444.510853,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.66621242,-1.235796474,-1.026020828,-0.683038939,0.446946867,0.73231752,0.082425037,Caster_Fork
Caster_4_Nut__1.binvox,10.592,25.663,22.225,6.041254974,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.863600541,0.20170107,-0.134568971,0.11322631,0.453559598,-1.310220889,0.536823689,Caster_Nut
Caster_4_Nut__10.binvox,13.775,25.663,22.225,7.856711411,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.850545747,0.203883541,-0.125091,0.099160116,0.462358157,-1.300748468,0.528234693,Caster_Nut
Caster_4_Nut__3.binvox,12.71,25.663,22.225,7.249277824,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.86448405,0.198907762,-0.127526916,0.104372437,0.45728658,-1.297268133,0.528216059,Caster_Nut
Caster_4_Nut__4.binvox,8.473,25.663,22.225,4.832661763,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.858616638,0.191849402,-0.121051603,0.11530518,0.456939563,-1.305851916,0.534811384,Caster_Nut
Caster_4_Nut__5.binvox,9.533,25.663,22.225,5.437243548,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.848406737,0.206757226,-0.117927018,0.09690494,0.452595253,-1.300625655,0.530067369,Caster_Nut
Caster_4_Nut__7.binvox,10.071,25.663,22.225,5.744097322,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.853745918,0.207109406,-0.122011628,0.10347769,0.45454,-1.293427697,0.536221642,Caster_Nut
Caster_4_Nut__8.binvox,8.592,25.663,22.225,4.900534624,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.848159027,0.209789021,-0.136061968,0.100231524,0.466085897,-1.294508547,0.521858352,Caster_Nut
Caster_4_WheelRubber__1.binvox,76.2,231.707,231.775,4092.236412,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,2,"2,20",1.103083896,-1.906134683,-1.843886955,-0.690275325,-3.075415054,-1.306296921,-2.927868436,Caster_WheelRubber
Caster_4_WheelRubber__10.binvox,68.577,231.755,231.772,3683.566913,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,2,"2,20",1.102146053,-1.897894687,-1.835601769,-0.681690043,-3.065989098,-1.298902917,-2.920462844,Caster_WheelRubber
Caster_4_WheelRubber__3.binvox,91.44,231.755,231.772,4911.637408,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,2,"2,20",1.098912146,-1.890450505,-1.828351094,-0.687121009,-3.062349618,-1.306151375,-2.93405475,Caster_WheelRubber
Caster_4_WheelRubber__4.binvox,60.96,231.755,231.772,3274.424939,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,2,"2,20",1.1126693,-1.903761195,-1.828287755,-0.683393322,-3.061329663,-1.301795886,-2.935406047,Caster_WheelRubber
Caster_4_WheelRubber__5.binvox,68.58,231.755,231.772,3683.728056,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,2,"2,20",1.114066988,-1.888126934,-1.827533049,-0.680969313,-3.06329582,-1.307635568,-2.924492508,Caster_WheelRubber
Caster_4_WheelRubber__7.binvox,80.01,231.755,231.772,4297.682732,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,2,"2,20",1.10884807,-1.901413979,-1.825595441,-0.686373208,-3.065164082,-1.297230607,-2.92031064,Caster_WheelRubber
Caster_4_WheelRubber__8.binvox,76.2,231.649,231.717,4090.188264,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,2,"2,20",1.103631563,-1.89425679,-1.831465189,-0.692664225,-3.07946303,-1.291740123,-2.93160591,Caster_WheelRubber
Caster_4_Wheel__1.binvox,85.725,123.641,123.658,1310.666565,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.412946588,-1.067772081,-1.2287828,-0.689300493,-3.106622229,-1.77435913,-2.748915498,Caster_Wheel
Caster_4_Wheel__10.binvox,77.152,123.658,123.658,1179.754452,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.40060846,-1.072330756,-1.218402019,-0.685035363,-3.102916784,-1.774529248,-2.751403037,Caster_Wheel
Caster_4_Wheel__3.binvox,102.87,123.641,123.623,1572.354715,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.410654358,-1.076144171,-1.23246224,-0.694905043,-3.110117342,-1.774421723,-2.752324318,Caster_Wheel
Caster_4_Wheel__4.binvox,68.58,123.589,123.658,1048.092268,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.405888548,-1.07485896,-1.228102456,-0.693896404,-3.113730364,-1.785330791,-2.74311449,Caster_Wheel
Caster_4_Wheel__5.binvox,77.152,123.589,123.658,1179.09616,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.413504976,-1.066061913,-1.227299035,-0.681043029,-3.102554949,-1.780028919,-2.757562637,Caster_Wheel
Caster_4_Wheel__7.binvox,83.725,123.589,123.658,1279.549798,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.39960347,-1.071553171,-1.221395667,-0.685324026,-3.108342859,-1.781906175,-2.754012292,Caster_Wheel
Caster_4_Wheel__8.binvox,85.725,123.641,123.658,1310.666565,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.406673798,-1.0734281,-1.228660013,-0.685844332,-3.10089301,-1.771818913,-2.749564871,Caster_Wheel
Caster_5_Bolt__1.binvox,14.665,95.169,12.7,17.72479799,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.850025471,0.208045164,-0.118100518,0.116606166,0.453435375,-1.299939104,0.523657084,Caster_Bolt
Caster_5_Bolt__10.binvox,14.665,96.169,12.7,17.91104349,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.849126697,0.203069751,-0.125442183,0.1093862,0.456314314,-1.296142715,0.536203494,Caster_Bolt
Caster_5_Bolt__3.binvox,14.665,114.203,12.7,21.26979484,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.853062896,0.204574869,-0.122786964,0.112296132,0.466034984,-1.296475996,0.527653484,Caster_Bolt
Caster_5_Bolt__4.binvox,14.665,76.135,12.7,14.17980114,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.856230943,0.197976603,-0.134640677,0.111434998,0.457463224,-1.308193655,0.53384999,Caster_Bolt
Caster_5_Bolt__5.binvox,14.665,85.652,12.7,15.95229957,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.858413969,0.19196119,-0.134318429,0.110084634,0.453383633,-1.293445905,0.528570266,Caster_Bolt
Caster_5_Bolt__7.binvox,14.665,92.169,12.7,17.16606149,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.850055052,0.207425735,-0.122077658,0.11674071,0.463033834,-1.300982627,0.528111813,Caster_Bolt
Caster_5_Bolt__8.binvox,14.665,92.169,12.7,17.16606149,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.851696073,0.200908924,-0.122415513,0.108190161,0.452949657,-1.310489202,0.52995924,Caster_Bolt
Caster_5_Fork__1.binvox,114.3,101.6,165.071,1916.949714,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.650279843,-1.242230336,-1.014468271,-0.684325921,0.460882821,0.724077448,0.067535885,Caster_Fork
Caster_5_Fork__10.binvox,114.3,101.6,165.074,1916.984553,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.651792067,-1.245175921,-1.024540647,-0.6887986,0.446746108,0.721295123,0.073475287,Caster_Fork
Caster_5_Fork__3.binvox,114.3,121.92,165.071,2300.339657,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.656127542,-1.24692306,-1.026640846,-0.688622771,0.446976502,0.723122507,0.078250374,Caster_Fork
Caster_5_Fork__4.binvox,114.3,81.28,165.071,1533.559772,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.658690025,-1.237615823,-1.012081178,-0.680158765,0.453196363,0.728060689,0.081526479,Caster_Fork
Caster_5_Fork__5.binvox,114.3,91.44,165.071,1725.254743,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.662487372,-1.248913065,-1.029084546,-0.694856525,0.455018666,0.726315421,0.081636929,Caster_Fork
Caster_5_Fork__7.binvox,114.3,101.6,175.1,2033.415288,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.661664629,-1.237045976,-1.013577507,-0.692200773,0.455505598,0.722931962,0.066938793,Caster_Fork
Caster_5_Fork__8.binvox,114.3,101.6,175.1,2033.415288,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.657636474,-1.245051339,-1.013076931,-0.682259108,0.461248892,0.725868595,0.076713533,Caster_Fork
Caster_5_Nut__1.binvox,14.665,7.62,12.7,1.41919071,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.854098009,0.20877698,-0.12964574,0.102238729,0.451737562,-1.309616371,0.519482388,Caster_Nut
Caster_5_Nut__10.binvox,14.665,6.713,12.7,1.250266042,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.86017445,0.193957794,-0.129971217,0.106068316,0.450540748,-1.29294923,0.526276456,Caster_Nut
Caster_5_Nut__3.binvox,14.665,9.144,12.7,1.703028852,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.8476099,0.203977426,-0.137140791,0.105009946,0.452023013,-1.305461422,0.523686639,Caster_Nut
Caster_5_Nut__4.binvox,14.665,6.096,12.7,1.135352568,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.864552259,0.210013967,-0.133626921,0.103900218,0.466146438,-1.298151918,0.531426794,Caster_Nut
Caster_5_Nut__5.binvox,14.665,6.858,12.7,1.277271639,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.852744314,0.193152378,-0.124646344,0.113039162,0.457536758,-1.301863276,0.536406256,Caster_Nut
Caster_5_Nut__7.binvox,14.665,4.55,12.7,0.847417025,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.863685798,0.204256885,-0.132650451,0.104717057,0.455560774,-1.300594654,0.521665815,Caster_Nut
Caster_5_Nut__8.binvox,14.665,4.55,12.7,0.847417025,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.848060631,0.201448239,-0.131859638,0.099496535,0.463969397,-1.306323897,0.526269999,Caster_Nut
Caster_5_Wheel__1.binvox,203.119,60.325,203.134,2489.032119,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.404756102,-1.066129894,-1.221009525,-0.680644578,-3.109865504,-1.787513028,-2.745124067,Caster_Wheel
Caster_5_Wheel__10.binvox,183.173,60.325,183.187,2024.200088,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.405746091,-1.060205629,-1.228705441,-0.693990021,-3.115001455,-1.775642591,-2.755114177,Caster_Wheel
Caster_5_Wheel__3.binvox,203.183,72.39,203.197,2988.706284,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.415794369,-1.077171721,-1.223309427,-0.684571645,-3.107249046,-1.783559121,-2.756396393,Caster_Wheel
Caster_5_Wheel__4.binvox,203.18,48.26,203.196,1992.431632,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.414604027,-1.068644829,-1.219470136,-0.676355341,-3.111518453,-1.777616486,-2.74692075,Caster_Wheel
Caster_5_Wheel__5.binvox,203.181,54.293,203.197,2241.528292,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.412083357,-1.068833654,-1.231341154,-0.67840637,-3.099940065,-1.788550577,-2.745704488,Caster_Wheel
Caster_5_Wheel__7.binvox,223.141,60.325,223.141,3003.696722,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.403982068,-1.061970375,-1.218317078,-0.686083588,-3.099700509,-1.772248058,-2.745963069,Caster_Wheel
Caster_5_Wheel__8.binvox,223.141,60.325,223.141,3003.696722,Polypropylene,905,79.4,4278.613,2035,160,1,2.66,2.66,5413.1,2,"5,23",1.412941788,-1.069885449,-1.221035618,-0.68558848,-3.106046195,-1.788796829,-2.752074961,Caster_Wheel
Caster_6_Bolt__1.binvox,11.112,12.832,64.618,9.213827892,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.854728075,0.205927736,-0.130996011,0.111311072,0.449643636,-1.298023403,0.534150133,Caster_Bolt
Caster_6_Bolt__10.binvox,11.112,12.832,65.264,9.305940505,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.849516532,0.201071835,-0.128029815,0.102116642,0.451676014,-1.301714172,0.523988633,Caster_Bolt
Caster_6_Bolt__3.binvox,11.112,12.832,77.541,11.05650792,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.861274492,0.209321303,-0.120801262,0.114631649,0.466544732,-1.303981039,0.527058166,Caster_Bolt
Caster_6_Bolt__4.binvox,11.112,12.832,51.694,7.371005278,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.860087175,0.191864206,-0.130496042,0.11503374,0.459389931,-1.302609864,0.520116919,Caster_Bolt
Caster_6_Bolt__5.binvox,11.112,12.832,58.156,8.292416585,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.863368824,0.210764324,-0.131854218,0.097944143,0.457042809,-1.300496523,0.527011114,Caster_Bolt
Caster_6_Bolt__7.binvox,11.112,12.832,64.618,9.213827892,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.853474936,0.19373718,-0.135909016,0.108738049,0.457069025,-1.295950632,0.539100173,Caster_Bolt
Caster_6_Bolt__8.binvox,11.112,12.832,64.618,9.213827892,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.851438771,0.20366264,-0.123775267,0.097363714,0.45041214,-1.291796237,0.522072998,Caster_Bolt
Caster_6_Fork__1.binvox,74.592,94.798,49.171,347.6966189,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.661136004,-1.250133144,-1.019152656,-0.69526064,0.449067769,0.718471438,0.077293586,Caster_Fork
Caster_6_Fork__10.binvox,74.851,97.759,55.188,403.8304035,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.656524999,-1.246030146,-1.022276943,-0.676464564,0.455118987,0.724736421,0.077527794,Caster_Fork
Caster_6_Fork__3.binvox,74.592,94.798,59.023,417.3618095,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.654804776,-1.231882242,-1.029373916,-0.68892639,0.450750391,0.726228112,0.070686365,Caster_Fork
Caster_6_Fork__4.binvox,74.593,94.798,39.345,278.2190085,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.657168548,-1.246033702,-1.023457453,-0.683989319,0.465676927,0.715314544,0.064403638,Caster_Fork
Caster_6_Fork__5.binvox,74.593,94.798,44.259,312.9672156,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.666683225,-1.241160204,-1.013428181,-0.682109547,0.466065804,0.729807659,0.067889085,Caster_Fork
Caster_6_Fork__7.binvox,74.592,94.798,49.171,347.6966189,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.655605893,-1.233959152,-1.015867809,-0.681026313,0.448346755,0.722888142,0.073033295,Caster_Fork
Caster_6_Fork__8.binvox,75.139,106.883,49.171,394.8963201,Low carbon steel,7850,677.0,103992.0,4320,50,2,1.0,2.0,8640.0,2,"6,24",0.655123826,-1.236127111,-1.013805154,-0.686161142,0.45835557,0.722490321,0.068931947,Caster_Fork
Caster_6_Nut__1.binvox,11.112,12.832,5.156,0.735189833,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.853006062,0.200326017,-0.13733828,0.112390127,0.457438156,-1.291723112,0.51992741,Caster_Nut
Caster_6_Nut__10.binvox,11.112,12.832,6.414,0.914567026,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.859392123,0.206617467,-0.130652651,0.101967161,0.464024473,-1.304488777,0.532776491,Caster_Nut
Caster_6_Nut__3.binvox,11.112,12.832,6.187,0.882199281,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.855696772,0.20267909,-0.124544158,0.10900473,0.465804241,-1.304500315,0.524635165,Caster_Nut
Caster_6_Nut__4.binvox,11.112,12.832,4.125,0.588180384,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.862496458,0.20467569,-0.118738662,0.111243299,0.455716738,-1.309499032,0.527346517,Caster_Nut
Caster_6_Nut__5.binvox,11.112,12.832,4.641,0.661756403,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.862289987,0.207946943,-0.128484836,0.116397766,0.44701542,-1.297812449,0.520526992,Caster_Nut
Caster_6_Nut__7.binvox,11.112,12.832,5.716,0.815039776,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.860114087,0.208510884,-0.119982328,0.100747006,0.454144793,-1.302726773,0.519617973,Caster_Nut
Caster_6_Nut__8.binvox,11.112,12.832,5.716,0.815039776,High carbon steel,7850,120.0,174000.0,4320,4,10,1.5,15.0,64800.0,4,"3,21",-0.854282125,0.196603984,-0.127794128,0.107593797,0.452998529,-1.297771193,0.525221121,Caster_Nut
Caster_6_TopPlate__1.binvox,92.075,12.027,63.5,70.31901259,Low carbon steel,7850,677.0,103992.0,4320,50,2,3.66,7.32,31622.4,2,"5,23",0.658141839,-0.355846823,-0.442211465,-0.690015467,0.447323124,0.72118981,0.071820145,Caster_TopPlate
Caster_6_TopPlate__10.binvox,92.075,12.027,71.255,78.90679121,Low carbon steel,7850,677.0,103992.0,4320,50,2,3.66,7.32,31622.4,2,"5,23",0.666595658,-0.371776267,-0.441299744,-0.690461772,0.451005857,0.730151293,0.072020323,Caster_TopPlate
Caster_6_TopPlate__3.binvox,92.075,12.027,76.2,84.38281511,Low carbon steel,7850,677.0,103992.0,4320,50,2,3.66,7.32,31622.4,2,"5,23",0.660592719,-0.356830415,-0.435194048,-0.695237538,0.453773992,0.714151292,0.080050644,Caster_TopPlate
